---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ItemTags,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage,SpawnTemplateID
80952,"NSLOCTEXT("""", ""ItemTable_80952_Name"", ""Altar of Set"")","NSLOCTEXT("""", ""ItemTable_80952_ShortDesc"", ""An altar to Set, the Old Serpent"")","NSLOCTEXT("""", ""ItemTable_80952_LongDesc"", ""Created as a focal point for the worship of Set, this pristine altar will not remain so for long. \nThe hunger of Set requires human sacrifice and the altars of Set regularly run with blood.\nAltars can also be used to perform rituals of creation - placing certain items on the altar can invoke the blessings of the gods."")",/Game/UI/Textures/Icons/icon_t2_alter_of_set.icon_t2_alter_of_set,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Set_T2.BP_PL_Altar_Set_T2_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16011,188,1,0,0,0,16021,45,1,30,144,150000,39480.000000,,,,,0,0,0.000000,65,35,None,-1,-1,1.000000,1.000000,True,None,None
80953,"NSLOCTEXT("""", ""ItemTable_80953_Name"", ""Sanctum of Set"")","NSLOCTEXT("""", ""ItemTable_80953_ShortDesc"", ""An altar to Set, the Old Serpent"")","NSLOCTEXT("""", ""ItemTable_80953_LongDesc"", ""Created as a focal point for the worship of Set, this pristine altar will not remain so for long. \nThe hunger of Set requires human sacrifice and the altars of Set regularly run with blood.\nAltars can also be used to perform rituals of creation - placing certain items on the altar can invoke the blessings of the gods."")",/Game/UI/Textures/Icons/icon_t3_alter_of_set.icon_t3_alter_of_set,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Set_T3.BP_PL_Altar_Set_T3_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16012,300,1,0,0,0,16021,180,1,30,233,300000,134325.000000,,,,,0,0,0.000000,65,100,None,-1,-1,1.000000,1.000000,True,None,None
80961,"NSLOCTEXT("""", ""ItemTable_80961_Name"", ""Pit of Yog"")","NSLOCTEXT("""", ""ItemTable_80961_ShortDesc"", ""A sacrifice pit made for the glory of Yog"")","NSLOCTEXT("""", ""ItemTable_80961_LongDesc"", ""<span style=\""italic\"">Somewhere near by had been the pit, dark and awful, wherein screaming victims were fed to a nameless amorphic monstrosity which came up out of a deeper, more hellish cavern.</> - Black Colossus\n\nThe altars of Yog are crude sacrifice pits, lined with spikes and stones. Victims are hauled up to a rough stone platform and then uncerimonously booted into the pit. \n\nWhen the victim has finished shrieking, the worshippers of Yog gather and partake of the purified flesh.\n\nIt is said that the blessing of Yog falls upon anything within the pit. It is not uncommon to meet Yoggites who have smeared themselves with ashes from their sacrifice pits and decorated themselves with the bones of their victims."")",/Game/UI/Textures/Icons/icon_t1_alter_of_yog.icon_t1_alter_of_yog,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Yog.BP_PL_Altar_Yog_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,270,1,10011,120,1,0,0,0,30,89,30000,978.000000,,,,,0,0,0.000000,65,20,None,-1,-1,1.000000,1.000000,True,None,None
80962,"NSLOCTEXT("""", ""ItemTable_80962_Name"", ""Rift of Yog"")","NSLOCTEXT("""", ""ItemTable_80962_ShortDesc"", ""A sacrifice pit made for the glory of Yog"")","NSLOCTEXT("""", ""ItemTable_80962_LongDesc"", ""<span style=\""italic\"">At the edge of the desert, beyond the houses, there is a clump of palm trees, and within that grove there is a pit. And within that pit have been found human bones, charred and blackened. Not once, but many times!</> - Shadows in Zamboula\n\nThe altars of Yog are crude sacrifice pits, lined with spikes and stones. Victims are hauled up to a rough stone platform and then uncerimonously booted into the pit. \n\nWhen the victim has finished shrieking, the worshippers of Yog gather and partake of the purified flesh.\n\nIt is said that the blessing of Yog falls upon anything within the pit. It is not uncommon to meet Yoggites who have smeared themselves with ashes from their sacrifice pits and decorated themselves with the bones of their victims."")",/Game/UI/Textures/Icons/icon_t2_alter_of_yog.icon_t2_alter_of_yog,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Yog_T2.BP_PL_Altar_Yog_T2_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16011,263,1,0,0,0,16021,45,1,30,144,150000,33360.000000,,,,,0,0,0.000000,65,35,None,-1,-1,1.000000,1.000000,True,None,None
80963,"NSLOCTEXT("""", ""ItemTable_80963_Name"", ""Abyss of Yog "")","NSLOCTEXT("""", ""ItemTable_80963_ShortDesc"", ""A sacrifice pit made for the glory of Yog"")","NSLOCTEXT("""", ""ItemTable_80963_LongDesc"", ""<span style=\""italic\"">He understood now the mystery of the strangers who had disappeared from the house of Aram Baksh; the riddle of the black drum thrumming out there beyond the palm groves, and of that pit of charred bones - that pit where strange meat might be roasted under the stars, while black beasts squatted about to glut a hideous hunger.</> - Shadows in Zamboula\n\nThe altars of Yog are crude sacrifice pits, lined with spikes and stones. Victims are hauled up to a rough stone platform and then uncerimonously booted into the pit. \n\nWhen the victim has finished shrieking, the worshippers of Yog gather and partake of the purified flesh.\n\nIt is said that the blessing of Yog falls upon anything within the pit. It is not uncommon to meet Yoggites who have smeared themselves with ashes from their sacrifice pits and decorated themselves with the bones of their victims."")",/Game/UI/Textures/Icons/icon_t3_alter_of_yog.icon_t3_alter_of_yog,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Yog_T3.BP_PL_Altar_Yog_T3_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16012,270,1,0,0,0,16021,135,1,30,233,300000,110970.000000,,,,,0,0,0.000000,65,100,None,-1,-1,1.000000,1.000000,True,None,None
80971,"NSLOCTEXT("""", ""ItemTable_80971_Name"", ""Shrine of Mitra"")","NSLOCTEXT("""", ""ItemTable_80971_ShortDesc"", ""A holy shrine dedicated to the worship of Mitra"")","NSLOCTEXT("""", ""ItemTable_80971_LongDesc"", ""Considered a good god, Mitra is worshipped throughout the Hyborian kings, replacing the worship of Bori from which those primitive tribes took their name.\n\nMitra\'s symbol is that of the phoenix, but when he is depicted it is in the form of a well built, bearded man. He abhors the bloody rituals of other religions and prefers for his followers to perform dignified, purification rituals.\n\nMitra\'s priests preach a monotheistic doctrine and as such their followers tend to persecute the members of other nearby religions. Due to this tendency, Chapels to Mitra cannot be built within a very long range of shrines to other gods."")",/Game/UI/Textures/Icons/icon_t1_altar_of_mitra.icon_t1_altar_of_mitra,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Mitra.BP_PL_Altar_Mitra_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,270,1,10011,120,1,0,0,0,30,89,30000,810.000000,,,,,0,0,0.000000,65,20,None,-1,-1,1.000000,1.000000,True,None,None
80972,"NSLOCTEXT("""", ""ItemTable_80972_Name"", ""Sanctuary of Mitra"")","NSLOCTEXT("""", ""ItemTable_80972_ShortDesc"", ""A sanctuary dedicated to the worship of Mitra"")","NSLOCTEXT("""", ""ItemTable_80972_LongDesc"", ""Considered a good god, Mitra is worshipped throughout the Hyborian kings, replacing the worship of Bori from which those primitive tribes took their name.\n\nMitra\'s symbol is that of the phoenix, but when he is depicted it is in the form of a well built, bearded man. He abhors the bloody rituals of other religions and prefers for his followers to perform dignified, purification rituals.\n\nMitra\'s priests preach a monotheistic doctrine and as such their followers tend to persecute the members of other nearby religions. Due to this tendency, Chapels to Mitra cannot be built within a very long range of shrines to other gods."")",/Game/UI/Textures/Icons/icon_t2_altar_of_mitra.icon_t2_altar_of_mitra,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Mitra_T2.BP_PL_Altar_Mitra_T2_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16011,263,1,0,0,0,16021,45,1,30,144,150000,44280.000000,,,,,0,0,0.000000,65,35,None,-1,-1,1.000000,1.000000,True,None,None
80973,"NSLOCTEXT("""", ""ItemTable_80973_Name"", ""Temple of Mitra"")","NSLOCTEXT("""", ""ItemTable_80973_ShortDesc"", ""A temple dedicated to the worship of Mitra"")","NSLOCTEXT("""", ""ItemTable_80973_LongDesc"", ""Considered a good god, Mitra is worshipped throughout the Hyborian kings, replacing the worship of Bori from which those primitive tribes took their name.\n\nMitra\'s symbol is that of the phoenix, but when he is depicted it is in the form of a well built, bearded man. He abhors the bloody rituals of other religions and prefers for his followers to perform dignified, purification rituals.\n\nMitra\'s priests preach a monotheistic doctrine and as such their followers tend to persecute the members of other nearby religions. Due to this tendency, Chapels to Mitra cannot be built within a very long range of shrines to other gods."")",/Game/UI/Textures/Icons/icon_t3_altar_of_mitra.icon_t3_altar_of_mitra,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Mitra_T3.BP_PL_Altar_Mitra_T3_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16012,300,1,0,0,0,16021,180,1,30,233,300000,134325.000000,,,,,0,0,0.000000,65,100,None,-1,-1,1.000000,1.000000,True,None,None
80974,"NSLOCTEXT("""", ""ItemTable_80974_Name"", ""Altar of Ymir"")","NSLOCTEXT("""", ""ItemTable_80974_ShortDesc"", ""A place of sacrifice to Ymir, the Frost Giant"")","NSLOCTEXT("""", ""ItemTable_80974_LongDesc"", ""<span style=\""italic\"">The clangor of the swords had died away, the shouting of the slaughter was hushed; silence lay on the red-stained snow. The bleak pale sun that glittered so blindingly from the ice-fields and the snow-covered plains struck sheens of silver from rent corselet and broken blade, where the dead lay as they had fallen. The nerveless hand yet gripped the broken hilt; helmeted heads back-drawn in the death-throes, tilted red beards and golden beards grimly upward, as if in last invocation to Ymir the frost-giant, god of a warrior-race...</> - The Frost-Giant\'s Daughter\n\nIt is said that the battlefield is truly Ymir\'s altar. The war god does not want murdered sacrifices so much as beautiful deaths during the din of glorious combat. Yet those most devoted to the Lord of Storm and War still find themselves constructing places where they can directly commune with their god through the medium of spilt blood. On the cold winds of deadly winter, one might hear the grinding whisper of the Father of Giants saying, \'You get what you give.\'"")",/Game/UI/Textures/Icons/icon_t1_altar_of_ymir.icon_t1_altar_of_ymir,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Ymir.BP_PL_Altar_Ymir_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,10001,270,1,10011,120,1,0,0,0,30,89,30000,810.000000,,,,,0,0,0.000000,65,20,None,-1,-1,1.000000,1.000000,True,None,None
80975,"NSLOCTEXT("""", ""ItemTable_80975_Name"", ""Statue of Refreshment"")","NSLOCTEXT("""", ""ItemTable_80975_ShortDesc"", ""A statue in the image of Mitra that pours forth water"")","NSLOCTEXT("""", ""ItemTable_80975_LongDesc"", ""Through the mysteries of Mitra it is possible to call water to well forth eternally. This affirmation of Mitra\'s power is marred somewhat by those who claim that the worshippers of Mitra only build these over pre-existing streams."")",/Game/UI/Textures/Icons/icon_mitra_fountain_statue.icon_mitra_fountain_statue,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Water_Well_MitraStatue.BP_PL_Water_Well_MitraStatue_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,100,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16011,15,1,0,0,0,15003,4,1,30,34,30000,1485.000000,,,,,0,0,0.000000,1,0,None,-1,-1,1.000000,1.000000,True,None,None
80976,"NSLOCTEXT("""", ""ItemTable_80976_Name"", ""Statue of Guidance"")","NSLOCTEXT("""", ""ItemTable_80976_ShortDesc"", ""A statue in the image of Mitra that radiates holy light"")","NSLOCTEXT("""", ""ItemTable_80976_LongDesc"", ""It is said that the lights on these statues will burn eternally as long as Mitra has a single faithful follower. It can be argued, of course, that a single faithful follower of Mitra would also keep the light burning to perpetuate the mysteries of Mitra and therefore create a paradox which has theologians everywhere going to sleep each night with a sore head."")",/Game/UI/Textures/Icons/icon_mitra_light_statue.icon_mitra_light_statue,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_MitraStatue_Light.BP_PL_MitraStatue_Light_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,100,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16011,15,1,0,0,0,14171,23,1,30,34,30000,1710.000000,,,,,0,0,0.000000,1,0,None,-1,-1,1.000000,1.000000,True,None,None
80977,"NSLOCTEXT("""", ""ItemTable_80977_Name"", ""Blooded Altar of Ymir"")","NSLOCTEXT("""", ""ItemTable_80977_ShortDesc"", ""A place of sacrifice to Ymir, the Frost Giant"")","NSLOCTEXT("""", ""ItemTable_80977_LongDesc"", ""<span style=\""italic\"">The clangor of the swords had died away, the shouting of the slaughter was hushed; silence lay on the red-stained snow. The bleak pale sun that glittered so blindingly from the ice-fields and the snow-covered plains struck sheens of silver from rent corselet and broken blade, where the dead lay as they had fallen. The nerveless hand yet gripped the broken hilt; helmeted heads back-drawn in the death-throes, tilted red beards and golden beards grimly upward, as if in last invocation to Ymir the frost-giant, god of a warrior-race...</> - The Frost-Giant\'s Daughter\n\nIt is said that the battlefield is truly Ymir\'s altar. The war god does not want murdered sacrifices so much as beautiful deaths during the din of glorious combat. Yet those most devoted to the Lord of Storm and War still find themselves constructing places where they can directly commune with their god through the medium of spilt blood. On the cold winds of deadly winter, one might hear the grinding whisper of the Father of Giants saying, \'You get what you give.\'"")",/Game/UI/Textures/Icons/icon_t2_altar_of_ymir.icon_t2_altar_of_ymir,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Ymir_T2.BP_PL_Altar_Ymir_T2_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16011,263,1,16021,18,1,0,0,0,30,144,150000,23640.000000,,,,,0,0,0.000000,65,35,None,-1,-1,1.000000,1.000000,True,None,None
80978,"NSLOCTEXT("""", ""ItemTable_80978_Name"", ""Exalted Altar of Ymir"")","NSLOCTEXT("""", ""ItemTable_80978_ShortDesc"", ""A place of sacrifice to Ymir, the Frost Giant"")","NSLOCTEXT("""", ""ItemTable_80978_LongDesc"", ""<span style=\""italic\"">The clangor of the swords had died away, the shouting of the slaughter was hushed; silence lay on the red-stained snow. The bleak pale sun that glittered so blindingly from the ice-fields and the snow-covered plains struck sheens of silver from rent corselet and broken blade, where the dead lay as they had fallen. The nerveless hand yet gripped the broken hilt; helmeted heads back-drawn in the death-throes, tilted red beards and golden beards grimly upward, as if in last invocation to Ymir the frost-giant, god of a warrior-race...</> - The Frost-Giant\'s Daughter\n\nIt is said that the battlefield is truly Ymir\'s altar. The war god does not want murdered sacrifices so much as beautiful deaths during the din of glorious combat. Yet those most devoted to the Lord of Storm and War still find themselves constructing places where they can directly commune with their god through the medium of spilt blood. On the cold winds of deadly winter, one might hear the grinding whisper of the Father of Giants saying, \'You get what you give.\'"")",/Game/UI/Textures/Icons/icon_t3_altar_of_ymir.icon_t3_altar_of_ymir,/Script/ConanSandbox.BuildingItem,/Game/Systems/Building/Placeables/BP_PL_Altar_Ymir_T3.BP_PL_Altar_Ymir_T3_C,/Game/Items/GatheringResources/Rock1.Rock1_C,None,10,0,BuildingItem,,0.000000,0,0,None,None,,0,False,0,0,0,0,0.000000,0.000000,25.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.000000,0,-1.000000,16012,300,1,16021,180,1,0,0,0,30,233,300000,133650.000000,,,,,0,0,0.000000,65,100,None,-1,-1,1.000000,1.000000,True,None,None
80986,"NSLOCTEXT("""", ""ItemTable_80986_Name"", ""Cooked Anglerfish"")","NSLOCTEXT("""", ""ItemTable_80986_ShortDesc"", ""A cooked, rare fish"")","NSLOCTEXT("""", ""ItemTable_80986_LongDesc"", ""<span style=\""italic\"">It takes an Argossean merchant to wring wealth out of a little waterfront shop that stank of rotten fish and cheap wine.</> - The Hour of the Dragon\n\nThe bounty of the rivers and seas are a major food source for many peoples in Hyboria. Such fare may be prepared by roasting, boiling, and many other methods besides."")",/Game/UI/Textures/Icons/icon_Anglerfish_cooked.icon_Anglerfish_cooked,/Game/Items/Hunger/BPGameItemFood_DagonFish1.BPGameItemFood_DagonFish1_C,None,/Game/Items/GatheringResources/Rock1.Rock1_C,None,200,0,Consumable,,0.000000,0,2,None,None,,0,False,0,0,0,0,0.000000,0.000000,0.100000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.138890,13599,100.000000,80991,1,1,0,0,0,0,0,0,0,0,0,3.000000,"NSLOCTEXT("""", ""ItemTable_80986_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_80986_SecondModifier"", ""Food"")",,"NSLOCTEXT("""", ""ItemTable_80986_FourthModifier"", ""Bonus Vitality"")",77,0,616.000000,1,0,None,-1,-1,1.000000,1.000000,False,None,None
80987,"NSLOCTEXT("""", ""ItemTable_80987_Name"", ""Cooked Catfish"")","NSLOCTEXT("""", ""ItemTable_80987_ShortDesc"", ""A cooked, rare fish"")","NSLOCTEXT("""", ""ItemTable_80987_LongDesc"", ""<span style=\""italic\"">It takes an Argossean merchant to wring wealth out of a little waterfront shop that stank of rotten fish and cheap wine.</> - The Hour of the Dragon\n\nThe bounty of the rivers and seas are a major food source for many peoples in Hyboria. Such fare may be prepared by roasting, boiling, and many other methods besides."")",/Game/UI/Textures/Icons/icon_Catfish_cooked.icon_Catfish_cooked,/Game/Items/Hunger/BPGameItemFood_DagonFish2.BPGameItemFood_DagonFish2_C,None,/Game/Items/GatheringResources/Rock1.Rock1_C,None,200,0,Consumable,,0.000000,0,2,None,None,,0,False,0,0,0,0,0.000000,0.000000,0.100000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.138890,13599,100.000000,80992,1,1,0,0,0,0,0,0,0,0,0,3.000000,"NSLOCTEXT("""", ""ItemTable_80987_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_80987_SecondModifier"", ""Food"")",,"NSLOCTEXT("""", ""ItemTable_80987_FourthModifier"", ""Bonus Strength"")",77,0,616.000000,1,0,None,-1,-1,1.000000,1.000000,False,None,None
80988,"NSLOCTEXT("""", ""ItemTable_80988_Name"", ""Cooked Dogfish"")","NSLOCTEXT("""", ""ItemTable_80988_ShortDesc"", ""A cooked, rare fish"")","NSLOCTEXT("""", ""ItemTable_80988_LongDesc"", ""<span style=\""italic\"">It takes an Argossean merchant to wring wealth out of a little waterfront shop that stank of rotten fish and cheap wine.</> - The Hour of the Dragon\n\nThe bounty of the rivers and seas are a major food source for many peoples in Hyboria. Such fare may be prepared by roasting, boiling, and many other methods besides."")",/Game/UI/Textures/Icons/icon_Dogfish_cooked.icon_Dogfish_cooked,/Game/Items/Hunger/BPGameItemFood_DagonFish3.BPGameItemFood_DagonFish3_C,None,/Game/Items/GatheringResources/Rock1.Rock1_C,None,200,0,Consumable,,0.000000,0,2,None,None,,0,False,0,0,0,0,0.000000,0.000000,0.100000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.138890,13599,100.000000,80993,1,1,0,0,0,0,0,0,0,0,0,3.000000,"NSLOCTEXT("""", ""ItemTable_80988_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_80988_SecondModifier"", ""Food"")",,"NSLOCTEXT("""", ""ItemTable_80988_FourthModifier"", ""Bonus Vitality and Charisma"")",77,0,616.000000,1,0,None,-1,-1,1.000000,1.000000,False,None,None
80989,"NSLOCTEXT("""", ""ItemTable_80989_Name"", ""Cooked Grouper"")","NSLOCTEXT("""", ""ItemTable_80989_ShortDesc"", ""A cooked, rare fish"")","NSLOCTEXT("""", ""ItemTable_80989_LongDesc"", ""<span style=\""italic\"">It takes an Argossean merchant to wring wealth out of a little waterfront shop that stank of rotten fish and cheap wine.</> - The Hour of the Dragon\n\nThe bounty of the rivers and seas are a major food source for many peoples in Hyboria. Such fare may be prepared by roasting, boiling, and many other methods besides."")",/Game/UI/Textures/Icons/icon_Groper_cooked.icon_Groper_cooked,/Game/Items/Hunger/BPGameItemFood_DagonFish4.BPGameItemFood_DagonFish4_C,None,/Game/Items/GatheringResources/Rock1.Rock1_C,None,200,0,Consumable,,0.000000,0,2,None,None,,0,False,0,0,0,0,0.000000,0.000000,0.100000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0,0,0,0,Default,0.000000,0.000000,0,0,0,0,0,0,None,None,None,0,0,0,0.138890,13599,100.000000,80994,1,1,0,0,0,0,0,0,0,0,0,3.000000,"NSLOCTEXT("""", ""ItemTable_80989_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_80989_SecondModifier"", ""Food"")",,"NSLOCTEXT("""", ""ItemTable_80989_FourthModifier"", ""Bonus Accuracy and Agility"")",77,0,616.000000,1,0,None,-1,-1,1.000000,1.000000,False,None,None
